player_id,region,total_games,wins,losses,win_rate,avg_kills,avg_deaths,avg_assists,kda_ratio,kill_participation,most_champ_1,WR_1,W_1,L_1,KDA_1,most_champ_2,WR_2,W_2,L_2,KDA_2,most_champ_3,WR_3,W_3,L_3,KDA_3,TOP,JUNGLE,MID,ADC,SUPPORT,most_role_1,most_role_2,most_role_1_value,most_role_2_value,season_champ_1,cs_ssn_1,cpm_ssn_1,kda_ssn_1,k_ssn_1,d_ssn_1,a_ssn_1,wr_ssn_1,games_ssn_1,season_champ_2,cs_ssn_2,cpm_ssn_2,kda_ssn_2,k_ssn_2,d_ssn_2,a_ssn_2,wr_ssn_2,games_ssn_2,season_champ_3,cs_ssn_3,cpm_ssn_3,kda_ssn_3,k_ssn_3,d_ssn_3,a_ssn_3,wr_ssn_3,games_ssn_3,season_champ_4,cs_ssn_4,cpm_ssn_4,kda_ssn_4,k_ssn_4,d_ssn_4,a_ssn_4,wr_ssn_4,games_ssn_4,season_champ_5,cs_ssn_5,cpm_ssn_5,kda_ssn_5,k_ssn_5,d_ssn_5,a_ssn_5,wr_ssn_5,games_ssn_5,season_champ_6,cs_ssn_6,cpm_ssn_6,kda_ssn_6,k_ssn_6,d_ssn_6,a_ssn_6,wr_ssn_6,games_ssn_6,season_champ_7,cs_ssn_7,cpm_ssn_7,kda_ssn_7,k_ssn_7,d_ssn_7,a_ssn_7,wr_ssn_7,games_ssn_7,mastery_champ_1,m_lv_1,mastery_champ_2,m_lv_2,mastery_champ_3,m_lv_3,mastery_champ_4,m_lv_4,mastery_champ_5,m_lv_5,mastery_champ_6,m_lv_6,mastery_champ_7,m_lv_7,mastery_champ_8,m_lv_8,mastery_champ_9,m_lv_9,mastery_champ_10,m_lv_10,mastery_champ_11,m_lv_11,mastery_champ_12,m_lv_12,mastery_champ_13,m_lv_13,mastery_champ_14,m_lv_14,mastery_champ_15,m_lv_15,mastery_champ_16,m_lv_16,7d_champ_1,7d_total_1,7d_W_1,7d_L_1,7d_WR_1,7d_champ_2,7d_total_2,7d_W_2,7d_L_2,7d_WR_2,7d_champ_3,7d_total_3,7d_W_3,7d_L_3,7d_WR_3
Kushala Daora #MHVV,euw,20,9,10,0.47,8.4,5.5,7.0,2.8,0.55,Hwei,0.5,2,2,2.82,Corki,0.33,1,2,3.53,Viego,1.0,2,0,3.63,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Yasuo,191.5,7.6,2.27,5.6,5.7,7.4,0.57,63,Corki,218.5,8.1,3.45,9.2,4.8,7.4,0.57,44,Jhin,210.9,7.8,3.67,6.8,4.0,7.8,0.49,43,Viego,170.9,6.7,3.03,7.2,5.0,8.0,0.51,41,Varus,207.8,7.8,3.2,8.8,4.8,6.7,0.66,38,Ashe,197.7,7.4,2.73,5.0,5.6,10.3,0.58,38,Sylas,147,5.8,2.61,6.9,5.8,8.4,0.65,31,Ezreal,46,Draven,41,Kai'Sa,41,Jhin,35,Lucian,32,Aphelios,32,Zeri,30,Tristana,25,Kalista,27,Varus,26,Yasuo,24,Ashe,22,Xayah,21,Miss Fortune,20,Senna,19,Jinx,18,Ziggs,12.0,9.0,3.0,0.75,Corki,11.0,8.0,3.0,0.73,Jhin,7.0,2.0,5.0,0.29
Sinerias #EUW,euw,20,6,14,0.3,7.9,7.9,7.5,1.95,0.57,Viego,0.3,3,7,1.52,Master Yi,0.25,2,6,2.46,Bel'Veth,0.5,1,1,1.29,0.0,1.0,0.0,0.0,0.0,JUNGLE,MID,1.0,0.0,Master Yi,188.9,7.3,2.25,8.1,6.1,5.5,0.57,460,Jarvan IV,166.9,6.1,3.08,5.6,6.4,14.0,0.45,38,Viego,185.7,6.7,2.12,6.3,6.0,6.4,0.44,34,Bel'Veth,212.7,7.4,2.24,6.5,6.3,7.6,0.47,19,Xin Zhao,149.8,6.2,2.29,4.8,5.9,8.7,0.55,11,Nocturne,209.3,7.3,4.46,5.0,3.7,11.6,0.86,7,Diana,235,8.4,1.38,5.1,7.6,5.3,0.29,7,Master Yi,122,Jarvan IV,14,Bel'Veth,11,Yasuo,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Master Yi,1.0,1.0,0.0,1.0,Bel'Veth,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
Beanovich #bean,euw,20,10,10,0.5,5.1,5.2,7.0,2.33,0.46,Varus,0.62,8,5,2.47,Miss Fortune,0.5,1,1,1.75,Corki,0.0,0,2,2.44,0.0,0.0,0.05,0.95,0.0,ADC,MID,0.95,0.05,Corki,223.8,8.5,2.66,6.0,4.8,6.6,0.48,160,Jinx,224.1,8.5,3.21,8.5,4.8,6.8,0.62,156,Ashe,206.9,8.2,3.06,5.6,4.5,8.3,0.57,84,Kai'Sa,224.9,9,3.52,8.7,4.1,5.9,0.57,81,Caitlyn,237.1,8.6,2.71,7.0,4.5,5.2,0.51,41,Syndra,217.1,7.6,1.97,7.0,7.3,7.5,0.48,23,Ezreal,230.2,8.5,3.13,5.9,4.1,6.9,0.58,19,Jinx,29,Ezreal,27,Kai'Sa,27,Ashe,27,Tristana,19,Jhin,18,Corki,18,Lucian,10,,0,,0,,0,,0,,0,,0,,0,,0,Varus,15.0,10.0,5.0,0.67,Corki,8.0,2.0,6.0,0.25,Miss Fortune,5.0,1.0,4.0,0.2
washed úp #EUW,euw,20,13,7,0.65,6.1,5.6,5.5,2.07,0.45,Jax,1.0,4,0,1.57,Gnar,0.5,2,2,2.85,Aurora,0.67,2,1,3.64,0.95,0.05,0.0,0.0,0.0,TOP,JUNGLE,0.95,0.05,Aurora,199.3,7.4,2.85,5.5,4.5,7.3,0.67,42,Irelia,235.8,8.9,1.56,7.0,7.0,3.9,0.53,32,Jax,187,7.6,2.25,6.7,5.0,4.5,0.71,31,Ambessa,206.1,7.7,2.74,7.1,5.0,6.6,0.62,21,Garen,211,8.1,1.76,5.9,5.3,3.4,0.5,14,Darius,207.8,7.9,2.82,7.9,4.1,3.6,0.64,11,Renekton,234.6,8.2,3.52,7.8,4.5,8.2,0.64,11,Jax,56,Master Yi,33,Darius,26,Jayce,19,Graves,18,Tryndamere,14,Jarvan IV,13,Kha'Zix,11,Irelia,14,Lee Sin,11,Aatrox,11,Xin Zhao,10,Renekton,10,Shen,10,,0,,0,Jax,3.0,3.0,0.0,1.0,Aurora,3.0,2.0,1.0,0.67,Gnar,2.0,1.0,1.0,0.5
erdt #EUW,euw,20,9,11,0.45,2.5,5.3,14.6,3.23,0.59,Bard,0.5,3,3,3.43,Rell,0.0,0,3,3.0,Nautilus,1.0,2,0,5.0,0.05,0.0,0.0,0.1,0.85,SUPPORT,ADC,0.85,0.1,Rell,22.4,0.9,3.95,2.1,5.4,19.2,0.67,75,Nautilus,24.2,0.9,3.17,1.8,5.5,15.5,0.59,73,Bard,24.3,0.9,3.94,1.9,4.1,14.1,0.64,28,Leona,30.3,1,2.86,2.3,5.9,14.7,0.46,26,Alistar,23.4,0.9,3.09,1.7,5.5,15.4,0.68,22,Renata Glasc,25.5,1,4.06,1.4,4.2,15.8,0.68,22,Braum,25.2,0.9,4.04,1.8,4.7,17.4,0.47,19,Thresh,33,Karma,28,Rakan,26,Nautilus,24,Bard,22,Alistar,21,Braum,20,Tahm Kench,16,Janna,18,Rell,15,Leona,14,Pyke,13,Senna,13,Lulu,13,Nami,11,Taric,10,Bard,6.0,3.0,3.0,0.5,Rell,3.0,0.0,3.0,0.0,Braum,1.0,1.0,0.0,1.0
Boukada #EUW,euw,20,14,6,0.7,5.8,3.9,10.4,4.15,0.6,Skarner,0.5,3,3,5.36,Vi,0.5,2,2,2.77,Zyra,1.0,2,0,8.0,0.0,0.95,0.05,0.0,0.0,JUNGLE,MID,0.95,0.05,Zyra,202,7.8,4.58,7.2,3.9,10.7,0.68,56,Viego,172.3,6.5,3.6,9.8,5.0,8.3,0.59,51,Skarner,148.8,5.3,4.34,5.4,4.3,13.1,0.6,47,Vi,133.8,5.6,2.54,5.3,4.8,6.8,0.5,16,Jarvan IV,162.4,5.7,4.89,7.2,4.7,15.7,0.75,12,Wukong,176.6,5.7,2.5,5.6,6.2,9.8,0.55,11,Gragas,151.7,5.7,2.44,6.2,5.8,8.0,0.36,11,Lee Sin,79,Nidalee,45,Graves,29,Viego,26,Elise,25,Gragas,19,Kha'Zix,19,Jarvan IV,16,Taliyah,15,Zyra,14,Vi,14,Ekko,12,Skarner,12,Camille,11,Olaf,11,Nocturne,10,Skarner,4.0,2.0,2.0,0.5,Vi,4.0,2.0,2.0,0.5,Zyra,1.0,1.0,0.0,1.0
Ag0nyPain #Owned,euw,20,9,11,0.45,5.2,4.8,5.8,2.29,0.49,Viktor,0.44,4,5,2.49,Syndra,0.75,3,1,2.65,Vex,0.67,2,1,2.67,0.1,0.0,0.85,0.0,0.05,MID,TOP,0.85,0.1,Syndra,227.8,8.3,2.67,6.7,4.8,6.2,0.55,236,Vex,214.3,8,3.19,7.5,4.7,7.3,0.6,204,Viktor,217.8,8.2,2.36,5.3,4.8,5.9,0.49,120,Aurelion Sol,204.9,7.3,3.01,6.7,5.2,9.1,0.51,55,Qiyana,216,7.5,2.36,8.2,5.8,5.4,0.56,54,Kassadin,216.6,7.9,2.81,6.7,4.1,4.9,0.43,28,Ahri,228.3,8.5,2.87,5.0,3.7,5.6,0.39,23,Qiyana,116,Kassadin,97,Syndra,64,Viktor,57,Vex,55,Kayle,31,Karthus,21,Ahri,19,Vladimir,18,Azir,14,Irelia,14,Aurelion Sol,14,Orianna,10,,0,,0,,0,,,,,,,,,,,,,,,
Vizícsacsi #EUW,euw,20,13,7,0.65,4.7,4.9,8.1,2.61,0.45,Ornn,1.0,3,0,4.88,Poppy,1.0,3,0,3.06,Kennen,0.67,2,1,1.86,0.9,0.0,0.1,0.0,0.0,TOP,MID,0.9,0.1,Kennen,191.5,7.2,2.87,8.1,5.2,6.8,0.69,86,Poppy,175.3,6.2,3.03,4.7,4.5,9.1,0.65,83,Renekton,199.6,7.3,1.95,5.0,5.8,6.2,0.49,43,Gnar,186.2,7.2,1.91,4.7,5.4,5.5,0.44,39,K'Sante,187.8,7,2.54,3.3,4.1,7.1,0.5,32,Rumble,183.9,7.1,2.17,6.6,5.8,5.9,0.5,16,Ambessa,191.5,7.1,2.21,6.3,5.2,5.2,0.47,15,Poppy,53,Gangplank,29,Kennen,26,Rumble,21,Gnar,18,Shen,16,Renekton,15,Gwen,15,Camille,12,Irelia,11,Ornn,10,,0,,0,,0,,0,,0,Poppy,3.0,3.0,0.0,1.0,Ornn,3.0,3.0,0.0,1.0,Kennen,3.0,2.0,1.0,0.67
Roulette #EUW,euw,20,10,10,0.5,4.3,3.5,10.8,4.31,0.65,Ivern,0.88,7,1,16.11,Vi,0.6,3,2,3.59,Viego,0.0,0,4,2.27,0.0,1.0,0.0,0.0,0.0,JUNGLE,MID,1.0,0.0,Ivern,122.9,4.8,7.39,2.6,2.4,14.8,0.6,225,Viego,156.7,6.1,3.87,6.3,3.6,7.8,0.53,169,Volibear,135.2,5.2,3.83,5.0,3.7,9.2,0.48,86,Galio,165.5,6.1,2.75,3.0,4.6,9.7,0.45,29,Wukong,153.7,5.6,3.84,7.8,4.4,9.0,0.48,21,Jarvan IV,130.1,5.3,3.37,4.3,4.3,10.3,0.4,15,Vi,148,5.5,3.56,5.4,4.1,9.1,0.43,14,Evelynn,117,Ivern,107,Kindred,83,Viego,69,Rek'Sai,32,Gragas,30,Taliyah,29,Graves,27,Lee Sin,26,Kha'Zix,23,Xin Zhao,23,Volibear,22,Ekko,22,Jarvan IV,21,Galio,18,Yuumi,17,,,,,,,,,,,,,,,
nοte #EUW,euw,20,8,12,0.4,4.9,5.9,4.9,1.66,0.47,Sylas,0.22,2,7,1.46,Viktor,0.67,2,1,2.33,Yone,0.33,1,2,1.24,0.1,0.0,0.8,0.05,0.05,MID,TOP,0.8,0.1,Sylas,188.8,7.5,2.19,7.4,6.1,5.9,0.54,123,Yone,220.1,8.7,1.9,5.8,6.0,5.5,0.59,64,Yasuo,209.1,8.4,1.74,6.3,6.9,5.7,0.57,46,Irelia,239.7,9,1.85,8.2,7.3,5.3,0.83,30,Akali,182.9,7.9,2.47,7.9,4.6,3.5,0.39,18,Zed,195.8,8.5,3.55,8.3,3.9,5.7,0.83,12,Ambessa,165.4,7.1,1.48,4.9,5.8,3.7,0.5,10,Yone,19,Sylas,18,Irelia,13,Yasuo,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Sylas,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
15 02 2022 #EUW,euw,20,7,13,0.35,5.8,5.5,4.9,1.95,0.44,Viktor,0.17,1,5,1.46,Orianna,0.5,2,2,3.07,Irelia,0.25,1,3,1.38,0.05,0.0,0.9,0.05,0.0,MID,TOP,0.9,0.05,Orianna,213.4,8.2,3.02,6.4,4.5,7.4,0.61,76,Viktor,222.2,8.4,2.28,5.8,5.0,5.5,0.53,64,Yone,223,8,1.59,4.2,6.3,5.8,0.45,62,Syndra,220,8.3,2.4,6.5,4.9,5.4,0.52,61,Irelia,250.2,9,2.1,7.6,6.1,5.3,0.77,39,Aurora,197.2,7.8,2.57,5.5,4.4,5.9,0.65,26,Hwei,193.5,7.8,2.16,5.1,5.3,6.3,0.52,21,Orianna,88,Irelia,63,Viktor,47,Riven,37,Twisted Fate,30,Akali,29,Yasuo,24,Cassiopeia,21,Udyr,21,Syndra,18,Jayce,16,Lucian,15,Azir,15,Tristana,14,Ryze,12,Kassadin,11,Viktor,25.0,11.0,14.0,0.44,Orianna,6.0,3.0,3.0,0.5,Irelia,5.0,2.0,3.0,0.4
J1HUIV #000,euw,20,10,10,0.5,9.0,5.8,7.9,2.91,0.57,Kalista,0.67,2,1,3.53,Corki,0.33,1,2,1.8,Viktor,0.5,1,1,2.15,0.0,0.0,0.8,0.2,0.0,MID,ADC,0.8,0.2,Aurora,197.2,7.7,2.96,7.1,4.7,6.8,0.55,64,Yone,246,9,2.92,6.9,4.9,7.5,0.65,57,Sylas,200.4,7.4,3.36,7.5,4.5,7.6,0.62,55,Corki,238.2,8.9,2.32,7.0,5.8,6.4,0.55,51,Jayce,223.6,8.7,2.5,5.7,4.7,6.0,0.52,46,Viktor,207.4,8.4,2.66,6.2,5.0,7.1,0.67,36,Ahri,218.8,8.5,3.26,6.2,4.1,7.2,0.57,35,Corki,20,Yone,18,Jayce,15,Tristana,14,Sylas,12,Azir,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Viktor,11.0,5.0,6.0,0.45,Corki,11.0,5.0,6.0,0.45,Yone,7.0,6.0,1.0,0.86
ocsaV #EUW,euw,20,11,9,0.55,4.2,3.3,6.1,3.12,0.46,Viktor,0.6,6,4,3.19,Orianna,0.67,4,2,5.09,Syndra,0.0,0,2,1.4,0.0,0.0,0.95,0.05,0.0,MID,ADC,0.95,0.05,Orianna,232.9,8.8,3.74,4.9,3.2,7.2,0.54,104,Yone,237.6,8.9,2.24,3.8,4.1,5.4,0.55,88,Viktor,236.3,8.8,3.44,5.1,3.4,6.5,0.61,87,Syndra,232.6,8.7,2.84,5.5,4.0,5.8,0.52,71,Ezreal,223.5,8.4,2.33,4.2,4.2,5.5,0.44,64,Akali,216,8.2,2.73,6.5,3.8,3.8,0.5,60,Ahri,234.5,8.7,3.89,5.1,3.2,7.2,0.65,52,Orianna,56,Viktor,45,Zoe,38,Akali,32,Azir,28,Ezreal,25,Syndra,23,Tristana,18,Hwei,16,Neeko,16,Vex,13,Twisted Fate,13,Corki,13,Yone,13,Sylas,12,Lee Sin,11,Viktor,20.0,14.0,6.0,0.7,Orianna,13.0,11.0,2.0,0.85,Ezreal,8.0,3.0,5.0,0.38
Zhuo Ding #ARC,euw,20,11,9,0.55,5.2,5.2,7.9,2.52,0.46,Viktor,0.83,5,1,2.13,Yone,0.33,2,4,2.04,Sylas,0.6,3,2,3.76,0.1,0.0,0.85,0.05,0.0,MID,TOP,0.85,0.1,Ryze,233.7,8.7,3.38,6.2,4.2,8.0,0.5,64,Sylas,192,7,2.97,7.3,5.0,7.5,0.53,59,Ahri,225.9,8.2,4.73,6.8,3.2,8.4,0.6,57,LeBlanc,182.5,7.5,4.28,6.0,2.8,5.9,0.56,45,Orianna,220.1,8.5,3.84,5.2,3.5,8.3,0.5,44,Syndra,216,8.3,3.81,6.7,3.5,6.8,0.63,40,Ziggs,217.1,8.5,4.43,5.2,3.0,8.2,0.66,35,Azir,54,Ryze,44,Syndra,40,Orianna,40,LeBlanc,39,Sylas,31,Ahri,28,Cassiopeia,25,Corki,25,Twisted Fate,21,Tristana,19,Viktor,18,Taliyah,18,Akali,16,Zoe,16,Yasuo,15,,,,,,,,,,,,,,,
Pyrka #EUW4,euw,20,10,10,0.5,2.3,5.9,12.9,2.58,0.64,Nautilus,0.43,3,4,2.53,Rell,0.5,2,2,2.35,Renata Glasc,0.5,1,1,2.75,0.0,0.0,0.0,0.1,0.9,SUPPORT,ADC,0.9,0.1,Rell,23.9,0.9,3.3,1.7,5.3,15.8,0.55,71,Nautilus,22.9,0.9,2.44,1.4,5.1,11.1,0.6,48,Leona,25.3,1,2.65,1.9,6.4,15.0,0.65,40,Poppy,24.9,0.9,2.96,2.7,5.5,13.6,0.68,37,Rakan,24,0.9,3.14,1.0,4.0,11.7,0.35,20,Alistar,19.7,0.8,3.35,1.8,5.3,15.9,0.67,15,Senna,20.1,0.8,4.2,2.9,4.2,14.8,0.64,14,Thresh,64,Alistar,41,Rakan,29,Nautilus,27,Karma,26,Leona,24,Braum,23,Pyke,20,Tahm Kench,20,Rell,20,Lulu,16,Bard,11,Gragas,11,Nami,11,Blitzcrank,11,Morgana,10,Nautilus,7.0,3.0,4.0,0.43,Rell,4.0,2.0,2.0,0.5,Jhin,3.0,2.0,1.0,0.67
Hannover #EUW,euw,20,5,15,0.25,4.2,8.1,11.4,1.93,0.56,Pyke,0.22,2,7,1.75,Rell,0.5,2,2,2.92,Tahm Kench,0.0,0,3,1.3,0.0,0.0,0.0,0.05,0.95,SUPPORT,ADC,0.95,0.05,Pyke,24.8,0.9,2.37,6.4,7.6,11.7,0.58,191,Rell,21.1,0.8,2.76,2.3,6.5,15.7,0.58,103,Nautilus,21.6,0.8,1.89,2.4,7.9,12.6,0.35,37,Tahm Kench,61.6,2.4,2.22,4.5,6.4,9.8,0.57,35,Braum,21.8,0.8,3.16,1.6,5.4,15.5,0.63,19,Taric,31.1,1.2,2.27,1.8,7.3,14.8,0.53,17,Poppy,26.6,1,2.39,4.3,7.1,12.8,0.63,16,Pyke,122,Rell,18,Irelia,17,Taric,14,Blitzcrank,13,Bard,13,Thresh,12,Vayne,12,Nautilus,12,Leona,11,Seraphine,11,Lee Sin,11,Janna,10,,0,,0,,0,Pyke,5.0,2.0,3.0,0.4,Rell,1.0,1.0,0.0,1.0,Tahm Kench,1.0,0.0,1.0,0.0
Loose Ends999 #EUW,euw,20,15,5,0.75,6.1,4.5,5.2,2.51,0.38,Aatrox,0.8,4,1,2.2,Ambessa,0.5,2,2,1.64,Renekton,1.0,3,0,3.64,0.85,0.05,0.1,0.0,0.0,TOP,MID,0.85,0.1,Aatrox,190.5,7.4,2.32,6.9,5.0,4.7,0.55,121,Jayce,205.5,8.1,1.9,6.2,6.1,5.4,0.53,77,K'Sante,199,7.5,2.51,5.4,5.1,7.2,0.55,56,Renekton,209.5,8,2.33,6.4,5.3,6.0,0.56,55,Yone,214.5,8.6,2.43,6.1,4.7,5.3,0.62,34,Gnar,229.9,7.7,1.74,4.9,6.4,6.2,0.47,17,Yasuo,207.4,8,2.23,7.1,5.8,5.9,0.64,11,Aatrox,61,Jayce,35,Renekton,24,K'Sante,23,Yasuo,15,Darius,14,Graves,11,LeBlanc,11,Yone,12,Fiora,10,,0,,0,,0,,0,,0,,0,Renekton,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Nash2 #EUW,euw,20,14,6,0.7,2.5,4.2,16.5,4.52,0.63,Rell,0.78,7,2,5.45,Rakan,0.5,2,2,5.82,Nautilus,0.67,2,1,3.91,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Rakan,23.9,0.9,4.3,1.9,3.9,14.9,0.54,48,Rell,25.3,1,4.35,2.5,4.2,15.8,0.7,44,Alistar,21.6,0.9,4.78,1.6,3.4,14.6,0.69,16,Thresh,25.4,0.9,3.7,1.2,3.8,13.1,0.46,13,Braum,16.3,0.7,4.66,1.4,3.9,16.8,0.75,12,Tahm Kench,25.4,1,3.89,2.8,3.5,10.6,0.64,11,Nautilus,25.9,1.1,3.59,2.1,4.3,13.1,0.75,8,Rakan,59,Thresh,26,Pyke,21,Rell,17,Yuumi,12,Nami,10,,0,,0,Bard,10,,0,,0,,0,,0,,0,,0,,0,Rell,18.0,14.0,4.0,0.78,Rakan,15.0,6.0,9.0,0.4,Alistar,4.0,3.0,1.0,0.75
cherry blossom #777jp,euw,20,13,6,0.68,4.9,6.7,12.7,2.63,0.53,K'Sante,0.67,2,1,2.67,Lee Sin,0.33,1,2,2.6,Viego,1.0,2,0,3.82,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Lee Sin,193.1,6.9,3.88,9.0,4.8,9.6,0.8,25,K'Sante,182.1,6.7,2.89,4.9,4.3,7.6,0.64,25,Viego,182.2,6.9,3.07,8.3,5.6,8.9,0.62,13,Kindred,153.1,6.6,2.35,6.3,5.2,5.8,0.67,12,Graves,203.3,8.1,2.24,7.9,6.5,6.7,0.73,11,Nidalee,145.1,6.4,2.92,5.7,5.4,10.1,0.57,7,Seraphine,193.4,7,2.49,4.7,6.4,11.3,0.57,7,Lee Sin,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,K'Sante,2.0,1.0,1.0,0.5,Leona,1.0,1.0,0.0,1.0,Pantheon,1.0,1.0,0.0,1.0
Thumbs Down #4847,euw,20,12,8,0.6,2.7,5.3,14.2,3.19,0.6,Nautilus,0.57,4,3,2.17,Rakan,0.67,2,1,3.69,Rell,0.33,1,2,4.0,0.0,0.0,0.0,0.05,0.95,SUPPORT,ADC,0.95,0.05,Pyke,31.2,1.2,2.8,8.4,6.8,10.5,0.71,41,Nautilus,23.5,0.9,2.69,2.6,6.3,14.5,0.73,26,Camille,31.2,1.3,2.67,6.1,6.8,12.0,0.79,14,Jhin,200.1,7.7,3.41,7.2,4.1,6.9,0.71,14,Rakan,24.8,0.9,3.75,1.5,4.2,14.4,0.46,13,Poppy,21.8,1,3.22,3.2,4.5,11.3,0.5,10,Rell,27.1,0.9,3.32,1.9,6.3,19.1,0.67,9,Pyke,65,Thresh,33,Nautilus,28,Camille,23,Rell,14,Jhin,14,Karma,12,Alistar,11,Leona,11,Irelia,11,Blitzcrank,10,Rakan,10,,0,,0,,0,,0,Rakan,10.0,4.0,6.0,0.4,Nautilus,9.0,6.0,3.0,0.67,Rell,3.0,1.0,2.0,0.33
Macaquiño #GAP,euw,20,9,11,0.45,4.4,4.8,6.0,2.17,0.45,Aurora,0.25,1,3,2.0,Lux,1.0,3,0,6.25,Viktor,0.33,1,2,2.54,0.0,0.0,0.65,0.35,0.0,MID,ADC,0.65,0.35,Lux,215.5,7.8,4.78,8.9,3.7,8.6,0.69,51,Aurora,213.3,7.8,3.47,7.9,4.4,7.3,0.64,33,Ahri,220.6,8.2,3.59,8.0,4.4,7.9,0.52,29,Akali,202.9,7.2,2.66,9.1,5.3,5.1,0.54,24,LeBlanc,206,7.4,3.85,8.2,4.1,7.6,0.43,23,Yone,206.3,8.2,2.34,5.0,4.7,6.0,0.6,20,Katarina,193.2,7.2,2.9,9.4,5.4,6.3,0.78,18,Katarina,106,Lux,89,Akali,66,Ahri,63,Syndra,59,LeBlanc,54,Riven,47,Lissandra,40,Orianna,32,Seraphine,32,Taliyah,31,Caitlyn,30,Irelia,29,Zoe,24,Cassiopeia,23,Miss Fortune,21,Lux,3.0,3.0,0.0,1.0,Aurora,3.0,1.0,2.0,0.33,Ashe,2.0,1.0,1.0,0.5
222 #EUW3,euw,20,10,10,0.5,7.1,2.7,5.2,4.56,0.53,Ekko,0.5,10,10,4.64,,0.0,0,0,0.0,,0.0,0,0,0.0,0.0,0.0,0.85,0.15,0.0,MID,ADC,0.85,0.15,Ekko,210,7.9,5.29,8.1,2.7,6.1,0.58,377,Syndra,228.2,7.8,3.91,8.1,4.1,8.0,0.66,29,Orianna,196.9,7.3,3.24,5.4,4.3,8.4,0.34,29,Malphite,172,7.1,4.27,3.9,2.7,7.7,0.5,22,Nocturne,215.6,7.1,2.51,5.3,5.7,9.1,0.33,18,Viego,176,6.7,2.16,6.2,5.6,5.9,0.5,10,Malzahar,223.6,7.6,2.64,5.6,6.3,10.9,0.38,8,Ekko,42,Aurelion Sol,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Ekko,75.0,36.0,39.0,0.48,Syndra,3.0,1.0,2.0,0.33,Viego,1.0,0.0,1.0,0.0
Likable #NA1,na,20,13,7,0.65,9.9,5.1,8.5,3.61,0.63,Akshan,0.69,9,4,4.05,Katarina,0.33,1,2,1.82,Corki,1.0,1,0,9.0,0.1,0.0,0.75,0.1,0.05,MID,TOP,0.75,0.1,Akshan,184.4,6.9,3.77,12.4,4.8,5.7,0.63,171,Katarina,168.5,6.5,3.33,10.3,4.7,5.2,0.51,105,Yone,204.8,7.8,2.33,4.5,4.3,5.5,0.45,31,Corki,242.2,8.7,3.21,8.7,4.8,6.6,0.59,29,Soraka,105.3,3.8,3.55,2.1,4.4,13.6,0.48,21,Ahri,191.7,7.5,3.33,4.7,3.6,7.4,0.53,19,Tristana,188.7,8.1,2.58,5.0,3.1,3.1,0.44,16,Akshan,181,Katarina,122,Soraka,56,Kassadin,41,Zoe,40,Vladimir,16,Riven,16,Rengar,10,Nautilus,12,Ezreal,10,Lulu,10,Blitzcrank,10,,0,,0,,0,,0,Akshan,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
qindie5 #0505,na,20,13,7,0.65,8.1,4.4,8.2,3.7,0.61,Lee Sin,0.67,10,5,4.02,Jarvan IV,0.67,2,1,2.39,Thresh,1.0,1,0,6.33,0.0,0.9,0.05,0.0,0.05,JUNGLE,MID,0.9,0.05,Lee Sin,157.1,6.1,4.62,9.5,3.9,8.5,0.68,122,Jarvan IV,169,5.4,3.11,7.6,7.0,14.2,0.6,5,Sylas,136.5,5.8,2.04,8.0,5.8,3.8,0.25,4,Ekko,181.7,7.1,6.33,10.7,3.0,8.3,1.0,3,Gragas,172.3,5.9,3.4,8.7,5.0,8.3,0.33,3,Xin Zhao,137.7,5.4,3.18,11.0,5.7,7.0,0.0,3,Viego,249,5.6,2.9,14.0,10.0,15.0,1.0,1,Lee Sin,35,Blitzcrank,13,Annie,12,Ezreal,12,Jarvan IV,11,Lucian,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Lee Sin,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
