player_id,region,total_games,wins,losses,win_rate,avg_kills,avg_deaths,avg_assists,kda_ratio,kill_participation,most_champ_1,WR_1,W_1,L_1,KDA_1,most_champ_2,WR_2,W_2,L_2,KDA_2,most_champ_3,WR_3,W_3,L_3,KDA_3,TOP,JUNGLE,MID,ADC,SUPPORT,most_role_1,most_role_2,most_role_1_value,most_role_2_value,season_champ_1,cs_ssn_1,cpm_ssn_1,kda_ssn_1,k_ssn_1,d_ssn_1,a_ssn_1,wr_ssn_1,games_ssn_1,season_champ_2,cs_ssn_2,cpm_ssn_2,kda_ssn_2,k_ssn_2,d_ssn_2,a_ssn_2,wr_ssn_2,games_ssn_2,season_champ_3,cs_ssn_3,cpm_ssn_3,kda_ssn_3,k_ssn_3,d_ssn_3,a_ssn_3,wr_ssn_3,games_ssn_3,season_champ_4,cs_ssn_4,cpm_ssn_4,kda_ssn_4,k_ssn_4,d_ssn_4,a_ssn_4,wr_ssn_4,games_ssn_4,season_champ_5,cs_ssn_5,cpm_ssn_5,kda_ssn_5,k_ssn_5,d_ssn_5,a_ssn_5,wr_ssn_5,games_ssn_5,season_champ_6,cs_ssn_6,cpm_ssn_6,kda_ssn_6,k_ssn_6,d_ssn_6,a_ssn_6,wr_ssn_6,games_ssn_6,season_champ_7,cs_ssn_7,cpm_ssn_7,kda_ssn_7,k_ssn_7,d_ssn_7,a_ssn_7,wr_ssn_7,games_ssn_7,7d_champ_1,7d_total_1,7d_W_1,7d_L_1,7d_WR_1,7d_champ_2,7d_total_2,7d_W_2,7d_L_2,7d_WR_2,7d_champ_3,7d_total_3,7d_W_3,7d_L_3,7d_WR_3,mastery_champ_1,m_lv_1,mastery_champ_2,m_lv_2,mastery_champ_3,m_lv_3,mastery_champ_4,m_lv_4,mastery_champ_5,m_lv_5,mastery_champ_6,m_lv_6,mastery_champ_7,m_lv_7,mastery_champ_8,m_lv_8,mastery_champ_9,m_lv_9,mastery_champ_10,m_lv_10,mastery_champ_11,m_lv_11,mastery_champ_12,m_lv_12,mastery_champ_13,m_lv_13,mastery_champ_14,m_lv_14,mastery_champ_15,m_lv_15,mastery_champ_16,m_lv_16
Ozer #918,vn,20,10,10,0.5,6.5,4.3,5.8,2.86,0.48,Aurora,0.4,2,3,2.0,Viktor,0.75,3,1,4.33,LeBlanc,0.67,2,1,4.23,0.05,0.05,0.8,0.0,0.1,MID,SUPPORT,0.8,0.1,Ahri,206.3,7.9,3.63,8.1,4.2,7.2,0.61,31,Sylas,165.3,6.6,3.74,10.0,4.5,7.0,0.68,22,LeBlanc,206.7,7.5,3.72,9.9,4.6,7.3,0.64,22,Nidalee,158.3,6.7,4.28,9.0,3.9,7.5,0.76,21,Kha'Zix,154.7,6.9,3.95,8.8,3.3,4.2,0.61,18,Akali,179.9,7.2,2.56,7.8,4.6,4.0,0.47,17,Graves,219.9,8.5,4.31,11.0,4.2,7.1,0.81,16,LeBlanc,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LeBlanc,64,Shaco,46,Lee Sin,39,Zed,32,Graves,32,Gragas,31,Ahri,30,Fizz,29,Nidalee,26,Kha'Zix,21,Lucian,19,Akali,19,Qiyana,18,Tristana,17,Viktor,17,Vladimir,17
Akali #102,vn,20,13,7,0.65,8.2,5.0,7.8,3.2,0.57,Lee Sin,1.0,5,0,3.88,Renekton,1.0,2,0,4.25,Graves,0.0,0,2,1.8,0.3,0.4,0.25,0.05,0.0,JUNGLE,TOP,0.4,0.3,Akali,177.6,6.7,2.95,9.3,4.8,4.9,0.56,255,Yone,207,8.4,2.14,5.5,5.1,5.5,0.46,26,Corki,215.4,8.9,3.03,7.3,4.1,5.2,0.73,22,Aurora,192.2,8.2,3.27,6.2,3.6,5.8,0.65,17,Renekton,178.8,8.1,3.05,4.8,3.2,4.8,0.69,13,LeBlanc,155.4,6.3,3.79,8.2,3.8,6.1,0.56,9,Rumble,207.4,7.7,1.96,6.0,6.0,5.8,0.56,9,Lee Sin,4.0,4.0,0.0,1.0,Akali,2.0,0.0,2.0,0.0,Kai'Sa,1.0,1.0,0.0,1.0,Akali,95,Kassadin,18,Yone,16,Kai'Sa,14,Jinx,14,Tristana,13,Corki,13,,0,Aphelios,12,Ezreal,12,Lee Sin,11,Nidalee,11,Lucian,11,Graves,10,Ekko,10,Brand,10
GuriixLaraa #only,vn,20,8,11,0.42,5.7,5.6,5.4,1.98,0.41,Lee Sin,0.5,7,7,2.35,Riven,0.5,1,1,1.33,Rell,0.0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Viego,165.1,6.7,3.17,8.6,4.5,5.7,0.63,119,Lee Sin,156.8,6.5,3.21,7.9,4.2,5.7,0.74,38,Riven,166,6.9,2.67,6.4,4.4,5.4,0.64,28,Seraphine,215.1,7.8,6.01,7.2,3.1,11.4,0.72,25,Nilah,196.7,8,2.94,9.8,4.8,4.3,0.53,15,Ezreal,219.9,8.2,6.25,9.2,2.7,7.4,0.56,9,Gwen,218.4,7.4,2.22,5.4,4.6,4.8,0.6,5,Lee Sin,8.0,2.0,6.0,0.25,Rell,1.0,0.0,1.0,0.0,Volibear,1.0,0.0,1.0,0.0,Nami,442,Lulu,85,Yuumi,53,Janna,40,Soraka,39,Jinx,36,Ezreal,27,Lux,24,Kai'Sa,22,Riven,22,Viego,21,Sona,19,Lee Sin,17,Caitlyn,16,Morgana,14,Ahri,12
Minh Inox #2004,vn,20,11,9,0.55,6.1,5.4,9.0,2.8,0.54,Kayn,0.43,3,4,2.39,Graves,1.0,2,0,11.67,Diana,0.5,1,1,2.91,0.1,0.75,0.0,0.0,0.15,JUNGLE,SUPPORT,0.75,0.15,Kayn,197.6,7.6,3.14,9.2,5.1,6.8,0.6,57,Graves,198.1,8.3,3.25,7.9,4.4,6.4,0.65,52,Aphelios,196.7,7.8,1.91,7.0,6.4,5.2,0.47,47,Viego,187.2,7.5,1.94,5.5,6.2,6.5,0.73,26,Diana,216.4,7.7,2.91,8.5,6.1,9.3,0.8,15,Volibear,188.7,8,1.75,6.1,5.5,3.5,0.77,13,Sylas,154,6.7,2.12,6.1,5.6,5.7,0.56,9,Kayn,4.0,2.0,2.0,0.5,Viego,2.0,1.0,1.0,0.5,Gragas,1.0,1.0,0.0,1.0,Kayn,109,Ryze,49,Ekko,31,Yasuo,19,Jinx,18,Kha'Zix,18,Shyvana,15,Kai'Sa,15,Graves,15,Viego,14,Aphelios,14,Lulu,13,Sylas,12,Lee Sin,11,Pyke,11,,0
Huệ Minˆˆ #Min,vn,20,12,8,0.6,7.9,4.7,6.8,3.13,0.57,Ezreal,0.67,2,1,2.61,Jhin,0.33,1,2,2.81,Ashe,0.33,1,2,2.45,0.0,0.0,0.15,0.85,0.0,ADC,MID,0.85,0.15,Ashe,196.1,7.6,3.07,6.6,5.2,9.3,0.6,50,Jhin,217.5,8.2,3.69,8.9,4.6,8.1,0.63,35,Ezreal,209.9,8.1,2.34,6.4,5.3,6.0,0.54,26,Varus,197.1,8.1,2.68,7.6,5.0,5.8,0.65,23,Kai'Sa,202.4,8.2,2.93,7.2,4.9,7.1,0.57,23,Kalista,190.1,7.8,2.71,7.5,5.1,6.5,0.62,21,Aphelios,216.7,8.6,3.04,7.7,4.4,5.8,0.67,18,Lucian,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Zyra,179,Jinx,100,Nami,52,Caitlyn,48,Yuumi,45,Soraka,44,Lulu,42,Lux,34,Lee Sin,29,Kai'Sa,25,Ezreal,23,Sona,22,Master Yi,20,Urgot,20,Jhin,20,Lucian,16
Allin CuongNho #Allin,vn,20,12,8,0.6,3.2,5.4,12.0,2.81,0.52,Hwei,0.8,4,1,3.77,Lulu,0.5,1,1,3.25,Tryndamere,0.5,1,1,1.25,0.3,0.0,0.0,0.0,0.7,SUPPORT,TOP,0.7,0.3,Tryndamere,201.4,8.1,2.09,6.3,5.5,5.2,0.54,105,Pyke,27.9,1.1,2.57,5.4,6.5,11.4,0.62,77,Neeko,42.8,1.7,2.78,2.8,5.6,12.7,0.56,39,Viego,189.8,7.1,3.37,8.7,5.0,8.3,0.55,22,Nidalee,165.7,6.8,4.94,6.8,3.2,9.0,0.6,15,Lee Sin,175.4,6.1,2.91,8.3,6.1,9.6,0.36,14,Graves,191.6,7.5,2.83,7.8,5.3,7.0,0.58,12,Tryndamere,2.0,1.0,1.0,0.5,Hwei,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Master Yi,38,Tryndamere,37,Lee Sin,36,Kha'Zix,33,Zed,29,Lucian,26,Graves,21,Thresh,19,Nidalee,18,Pyke,16,Gragas,12,Ezreal,11,Jayce,10,,0,,0,,0
Tomoetapclick #2110,vn,20,8,12,0.4,4.6,5.1,6.6,2.2,0.46,Jinx,0.5,3,3,2.58,Corki,0.33,1,2,2.44,Zeri,0.5,1,1,1.8,0.0,0.1,0.0,0.9,0.0,ADC,JUNGLE,0.9,0.1,Ashe,185.4,7.4,2.75,5.4,5.1,8.6,0.48,87,Nilah,184.9,7.8,3.04,8.1,4.5,5.5,0.65,75,Corki,218.1,8.2,3.2,7.2,4.6,7.4,0.59,64,Jinx,204.9,8,2.58,6.2,4.9,6.4,0.49,59,Kog'Maw,212.8,7.9,2.37,6.9,6.0,7.4,0.58,40,Kai'Sa,223.5,8.1,3.07,9.6,5.2,6.5,0.41,37,Zeri,242.6,8.9,3.23,8.0,4.8,7.7,0.63,32,Jinx,1.0,0.0,1.0,0.0,Corki,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Zeri,41,Kai'Sa,26,Sylas,26,Jinx,25,Nilah,25,Irelia,21,Lucian,20,Ezreal,18,Ashe,20,Kog'Maw,18,Samira,16,Varus,16,Akali,15,Aphelios,14,Vayne,13,LeBlanc,13
ba dat nguyen #dubai,vn,20,8,12,0.4,9.3,6.3,5.2,2.3,0.6,Graves,0.25,2,6,2.05,Viego,0.5,3,3,2.97,Kindred,0.33,1,2,1.5,0.0,0.9,0.1,0.0,0.0,JUNGLE,MID,0.9,0.1,Kindred,193.5,7.7,2.75,8.9,5.6,6.4,0.62,117,Graves,219.4,8.3,2.91,8.9,5.1,5.9,0.48,106,Viego,198.7,7.4,3.08,9.5,5.5,7.4,0.62,77,Kai'Sa,220.9,8.2,2.42,9.8,6.6,6.3,0.54,24,Ekko,201.9,7.5,3.53,8.8,4.2,6.1,0.89,9,Ashe,208.6,7.1,2.46,8.3,7.6,10.2,0.67,9,Taliyah,208.5,7.2,2.19,9.0,9.1,11.0,0.5,8,Graves,3.0,1.0,2.0,0.33,Viego,3.0,1.0,2.0,0.33,Kindred,2.0,1.0,1.0,0.5,Kai'Sa,25,Graves,16,Kindred,15,Viego,15,Vayne,12,Jinx,10,Lee Sin,10,,0,,0,,0,,0,,0,,0,,0,,0,,0
Xiuli Weng Di #1234h,vn,20,9,10,0.47,4.7,6.0,7.9,2.1,0.52,Annie,0.55,6,5,2.78,Varus,0.33,1,2,1.54,Kog'Maw,0.0,0,2,1.2,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Olaf,157.2,6.7,2.42,8.0,6.4,7.4,0.59,61,Annie,188.5,7.1,6.03,7.9,2.9,9.9,0.78,55,Viego,156.6,6.7,2.97,7.3,4.4,5.7,0.48,29,Zoe,187.3,6.8,3.45,8.5,4.9,8.4,0.73,22,Wukong,155,6.3,3.49,6.1,3.6,6.5,0.55,22,Bel'Veth,185.5,7.3,3.38,8.6,4.3,5.9,0.52,21,Yasuo,229.6,8.8,2.89,6.6,4.4,6.1,0.41,17,Annie,4.0,2.0,2.0,0.5,Varus,2.0,1.0,1.0,0.5,,0.0,0.0,0.0,0.0,Katarina,19,Zed,15,Ekko,13,Viktor,13,Annie,13,Sylas,12,Kassadin,10,,0,Irelia,10,,0,,0,,0,,0,,0,,0,,0
Grayyy #4evr,vn,20,9,11,0.45,5.1,6.1,5.7,1.77,0.44,Irelia,0.75,3,1,1.27,K'Sante,0.5,1,1,2.08,Evelynn,0.5,1,1,1.89,0.55,0.1,0.0,0.1,0.25,TOP,SUPPORT,0.55,0.25,Yone,200.2,8,1.98,7.2,5.8,4.4,0.62,125,Irelia,211,8.7,1.67,7.5,6.9,4.0,0.68,63,Gwen,205.3,7.7,1.57,7.1,7.3,4.4,0.51,53,K'Sante,173.5,6.9,1.88,5.1,5.8,5.8,0.5,42,Jayce,202.9,7.9,1.96,7.6,6.3,4.6,0.48,40,Renekton,157.3,7.5,2.37,4.9,4.5,5.7,0.67,15,Evelynn,155.8,5.5,2.57,7.3,6.0,8.2,0.42,12,Irelia,2.0,1.0,1.0,0.5,Yone,1.0,1.0,0.0,1.0,Karma,1.0,1.0,0.0,1.0,Yone,87,Irelia,63,Yasuo,42,Riven,42,Jayce,30,Lee Sin,22,Zed,16,Ezreal,13,Gwen,17,Mordekaiser,12,Master Yi,11,Vayne,11,Shaco,11,Lucian,11,Kha'Zix,11,,0
丶baby Emiya #Tyezz,vn,20,6,14,0.3,6.6,5.4,6.1,2.35,0.55,Lee Sin,0.2,1,4,2.0,Nidalee,0.0,0,3,0.53,Xerath,0.5,1,1,7.86,0.0,0.5,0.3,0.1,0.1,JUNGLE,MID,0.5,0.3,Lee Sin,166.3,6.2,3.49,9.6,5.3,8.8,0.61,110,Viego,180.6,6.9,2.85,8.9,5.2,6.1,0.57,35,Thresh,28.4,1.2,2.93,1.5,5.7,15.1,0.63,24,Kai'Sa,203.3,8.4,2.95,8.1,4.8,6.1,0.57,23,Graves,197.1,7.5,2.56,8.9,6.0,6.4,0.35,20,Nidalee,134.8,6.4,2.31,7.4,5.3,4.7,0.37,19,Braum,23.5,0.9,3.83,1.8,5.1,17.7,0.67,18,Thresh,1.0,1.0,0.0,1.0,Viktor,1.0,0.0,1.0,0.0,Lee Sin,1.0,0.0,1.0,0.0,Lee Sin,61,Nidalee,38,Kai'Sa,34,Graves,25,Ezreal,21,Jinx,20,Thresh,20,Lucian,13,Viego,13,Vayne,11,Xerath,11,Gragas,11,Ryze,10,Jarvan IV,10,Kalista,10,,0
cold heart #999,vn,20,10,10,0.5,6.9,4.3,6.2,3.05,0.49,Viktor,0.0,0,4,2.37,Kassadin,0.33,1,2,3.57,Lissandra,1.0,2,0,27.0,0.0,0.0,0.8,0.2,0.0,MID,ADC,0.8,0.2,Kassadin,192.9,7.7,3.04,8.9,4.7,5.2,0.63,134,Corki,227.7,8.9,2.47,6.8,5.0,5.6,0.5,64,Akali,188.8,7.5,2.64,8.1,4.9,4.9,0.53,49,Taliyah,188.7,7.6,3.48,6.4,4.3,8.4,0.63,35,Aphelios,171.6,8,2.13,6.4,4.9,3.9,0.44,16,Viktor,188.1,8.1,2.55,5.6,4.0,4.6,0.36,14,Yone,212.9,8.1,1.84,5.8,6.3,5.8,0.5,12,Kassadin,3.0,1.0,2.0,0.33,Viktor,3.0,0.0,3.0,0.0,Ryze,1.0,1.0,0.0,1.0,Zed,255,Yasuo,72,Kassadin,17,Lee Sin,15,Nasus,12,Garen,10,,0,,0,Akali,10,,0,,0,,0,,0,,0,,0,,0
Woshiri #201,vn,20,12,8,0.6,4.2,4.0,11.7,3.97,0.52,Galio,0.71,5,2,6.1,Irelia,0.75,3,1,1.46,Braum,0.33,1,2,5.5,0.1,0.1,0.6,0.0,0.2,MID,SUPPORT,0.6,0.2,Galio,166,6.4,4.66,5.0,3.2,9.8,0.62,45,Skarner,142.9,5.4,5.29,4.5,3.1,11.6,0.74,19,Yuumi,19.5,0.7,5.29,1.6,3.4,16.5,0.58,19,Braum,24.5,0.9,3.89,1.6,4.8,17.3,0.42,19,Irelia,206.7,8.4,2.12,7.2,6.1,5.7,0.75,16,Lee Sin,135.1,6,5.37,6.0,3.0,10.1,0.7,10,Nautilus,29.6,1.2,2.05,0.8,6.6,12.7,0.6,10,Galio,2.0,2.0,0.0,1.0,Viego,1.0,1.0,0.0,1.0,Thresh,1.0,1.0,0.0,1.0,Xerath,22,Thresh,21,Lulu,20,Nautilus,18,Alistar,13,Brand,13,Rakan,12,Kai'Sa,12,Yuumi,13,Milio,12,Lee Sin,11,Vayne,11,Ezreal,10,Karma,10,Jinx,10,Lux,10
如果爱忘了4 #91093,vn,20,11,8,0.58,2.6,3.5,9.9,3.57,0.54,Bel'Veth,0.6,3,2,2.3,Maokai,0.67,2,1,4.83,Neeko,0.33,1,2,4.57,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Hwei,134.2,5.2,3.37,4.7,3.9,8.3,0.59,56,Poppy,28,1.1,3.16,2.6,4.4,11.3,0.6,42,Pyke,27.6,1.1,2.63,4.8,5.7,10.2,0.46,37,Rell,24.4,1,3.93,1.3,4.7,17.3,0.76,34,Nocturne,192.8,6.7,4.64,6.8,3.8,10.7,0.65,23,Nautilus,22.9,1,2.97,1.7,4.5,11.8,0.5,22,LeBlanc,177.3,6.7,3.9,6.9,3.8,7.8,0.38,21,Bel'Veth,5.0,3.0,2.0,0.6,Neeko,2.0,1.0,1.0,0.5,Hwei,1.0,1.0,0.0,1.0,Teemo,15,Ezreal,14,Jinx,13,Tristana,12,Kai'Sa,11,Miss Fortune,11,Nidalee,11,Cho'Gath,11,Maokai,11,Ryze,10,Lee Sin,10,Graves,10,,0,,0,,0,,0
Hồng Hài Nhi #5566,vn,20,14,6,0.7,1.8,3.0,13.6,5.13,0.63,Lulu,0.86,12,2,6.94,Karma,0.67,2,1,3.47,Aurora,0.0,0,1,2.5,0.0,0.0,0.05,0.0,0.95,SUPPORT,MID,0.95,0.05,Pyke,31.2,1.3,2.33,4.3,6.1,10.0,0.44,48,Karma,24.7,1,3.92,2.6,4.4,14.6,0.63,46,Lulu,24.2,1,5.07,2.0,3.4,15.1,0.73,41,Kai'Sa,205,7.8,2.32,6.3,5.4,6.2,0.56,39,Rell,24.7,1,3.64,1.3,4.3,14.3,0.52,23,Jinx,188.8,7.9,1.99,6.3,5.8,5.2,0.4,20,Kog'Maw,181.8,7.5,2.47,6.3,5.2,6.5,0.56,16,Lulu,2.0,1.0,1.0,0.5,Karma,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Nautilus,28,Pyke,26,Kai'Sa,19,Rakan,18,Rell,18,Jinx,17,Graves,14,Ashe,13,Lulu,16,Karma,16,Lucian,14,Vayne,12,Nami,11,Aphelios,10,Blitzcrank,10,Alistar,10
PTM 008 #0211,vn,20,13,7,0.65,2.2,6.3,14.8,2.7,0.59,Renata Glasc,1.0,4,0,5.21,Braum,0.67,2,1,4.91,Nautilus,0.33,1,2,1.85,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Rell,26.6,1,2.96,1.9,6.1,16.1,0.49,47,Rakan,30.1,1.1,3.19,1.0,6.0,18.3,0.57,28,Pyke,31.3,1.2,2.32,5.5,7.7,12.5,0.56,27,Braum,28.3,1,3.13,0.9,6.1,18.2,0.7,20,Lulu,25.5,1.1,3.94,2.4,4.5,15.3,0.68,19,Renata Glasc,27.1,1.1,2.9,1.2,6.1,16.6,0.61,18,Nautilus,24.3,1,2.56,2.1,6.2,13.7,0.56,18,Nautilus,1.0,1.0,0.0,1.0,Elise,1.0,1.0,0.0,1.0,Renata Glasc,1.0,1.0,0.0,1.0,Rell,18,Rakan,16,Milio,12,Pyke,12,Ezreal,12,Kai'Sa,10,Akali,10,Lucian,10,Nautilus,11,Lulu,11,Senna,11,Zeri,11,Renata Glasc,10,,0,,0,,0
UNR BigBoss #1110,vn,20,10,10,0.5,4.1,4.7,9.8,2.96,0.55,Ashe,0.25,1,3,1.5,Karma,0.67,2,1,3.14,Kai'Sa,0.5,1,1,2.75,0.05,0.25,0.0,0.4,0.3,ADC,SUPPORT,0.4,0.3,Lee Sin,165.8,6.4,3.52,8.0,4.7,8.5,0.49,41,Kai'Sa,211.5,7.8,2.71,7.7,5.4,7.0,0.6,35,Graves,189.8,8.1,4.97,10.7,3.3,5.5,0.74,27,Karma,30.3,1.1,3.36,2.0,5.9,17.6,0.67,21,Ashe,189.3,7.3,2.32,4.5,5.5,8.2,0.6,20,Jinx,178.5,7.8,2.68,6.4,4.6,6.0,0.5,20,Skarner,148.8,6.1,5.78,6.8,3.4,12.8,0.75,16,Diana,1.0,1.0,0.0,1.0,Graves,1.0,1.0,0.0,1.0,Corki,1.0,0.0,1.0,0.0,Yasuo,28,Lee Sin,27,Jinx,26,Caitlyn,23,Graves,23,Vayne,22,Ezreal,20,Jhin,20,Gragas,19,Kai'Sa,16,Fiora,16,Kha'Zix,16,Wukong,16,Morgana,15,Gnar,14,Ashe,14
Say Love Pun #0211,vn,20,8,12,0.4,6.6,6.0,6.2,2.13,0.47,Graves,0.5,1,1,1.72,Yuumi,0.0,0,2,2.8,Kai'Sa,0.0,0,2,1.86,0.3,0.3,0.1,0.2,0.1,JUNGLE,TOP,0.3,0.3,Elise,146.8,5.5,3.03,10.6,6.1,7.9,0.64,25,Viego,171.8,7,2.79,8.6,5.5,6.6,0.56,25,Diana,206.1,8.1,2.95,8.5,5.8,8.6,0.63,19,Rell,20.8,0.8,3.84,1.4,6.3,22.7,0.89,18,Kai'Sa,169.3,7.3,2.79,7.3,4.4,4.9,0.38,13,Graves,199,7.4,2.51,9.7,6.5,6.7,0.73,11,Lee Sin,144.1,5.8,2.85,7.7,5.9,9.1,0.7,10,Aphelios,1.0,1.0,0.0,1.0,Gwen,1.0,1.0,0.0,1.0,Graves,1.0,1.0,0.0,1.0,Yuumi,45,Nidalee,11,Lulu,10,Viego,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
千个伤心的理由 6 #9999,vn,20,14,6,0.7,3.6,4.6,14.0,3.83,0.57,Leona,1.0,5,0,4.75,Skarner,0.25,1,3,2.83,Maokai,1.0,3,0,5.25,0.2,0.15,0.0,0.0,0.65,SUPPORT,TOP,0.65,0.2,Shen,131.3,5.3,4.18,4.3,3.5,10.4,0.58,236,Skarner,91.8,3.7,3.16,3.8,4.8,11.3,0.58,208,Zac,42.8,1.9,2.42,2.9,5.5,10.3,0.46,13,Sett,152,6.7,2.65,4.4,3.3,4.3,0.5,8,Malphite,137.7,5.9,4.08,3.3,3.4,10.7,0.71,7,Nautilus,25.3,1.1,2.74,1.7,5.6,13.6,0.57,7,Leona,21.6,1,5.14,2.6,2.8,11.8,1.0,5,Skarner,4.0,1.0,3.0,0.25,Gragas,1.0,1.0,0.0,1.0,Leona,1.0,1.0,0.0,1.0,Shen,30,Skarner,26,Darius,15,Wukong,15,Renekton,14,Leona,12,Fiora,11,Malzahar,11,Sett,12,Rell,10,,0,,0,,0,,0,,0,,0
C1 1111LP KR #IMT,vn,20,11,9,0.55,5.3,5.3,4.1,1.77,0.37,Ambessa,0.33,3,6,1.61,Gwen,0.75,3,1,1.0,Tryndamere,0.33,1,2,2.38,0.9,0.0,0.1,0.0,0.0,TOP,MID,0.9,0.1,Tryndamere,234,8.9,2.47,6.4,4.3,4.3,0.67,43,Ambessa,180.9,7.2,1.95,5.1,5.2,5.1,0.53,43,Gwen,199,8,1.65,6.0,5.7,3.4,0.63,41,Trundle,219.7,8.6,1.82,6.5,5.7,3.9,0.81,21,Sylas,167,6.5,1.87,7.1,6.2,4.5,0.45,11,Yone,228.5,8.6,1.39,4.9,6.4,4.0,0.5,8,Camille,156,6.6,1.6,5.4,6.4,4.9,0.43,7,Sylas,2.0,2.0,0.0,1.0,Ambessa,2.0,1.0,1.0,0.5,Tryndamere,2.0,0.0,2.0,0.0,Tryndamere,75,Sylas,42,Lee Sin,35,Rengar,27,Garen,18,Zed,16,Yasuo,15,Riven,14,Olaf,13,Camille,13,Graves,11,Aatrox,10,Master Yi,10,Fizz,10,Renekton,10,,0
Kogy1 #2202,vn,20,13,7,0.65,9.5,5.4,7.9,3.22,0.55,Kai'Sa,0.67,6,3,3.73,Kalista,0.5,1,1,2.56,Ezreal,0.5,1,1,2.0,0.0,0.05,0.0,0.95,0.0,ADC,JUNGLE,0.95,0.05,Kai'Sa,215,8.1,3.67,10.7,4.8,7.0,0.6,94,Kalista,193,7.8,3.23,8.2,4.3,5.8,0.6,30,Lee Sin,166.1,6.3,4.05,7.4,3.9,8.3,0.54,24,Sylas,159.6,6.3,2.22,7.2,6.6,7.4,0.57,21,Ashe,172.9,7.5,3.35,6.1,4.1,7.6,0.63,19,Sejuani,147.4,5.4,5.88,4.8,3.3,14.8,0.61,18,Ezreal,217.4,7.8,2.49,6.8,5.8,7.6,0.44,16,,,,,,,,,,,,,,,,Kai'Sa,29,Nilah,20,Kalista,20,Kog'Maw,18,Lee Sin,17,Ezreal,14,Lucian,14,Aphelios,12,Draven,13,Yasuo,13,Zeri,12,Xayah,12,Sylas,11,Caitlyn,11,Varus,10,,0
Little DiDi #Dilzi,vn,20,10,10,0.5,7.0,5.1,6.3,2.61,0.46,Akali,1.0,4,0,4.33,LeBlanc,0.5,1,1,2.55,Qiyana,0.5,1,1,2.08,0.1,0.15,0.5,0.15,0.1,MID,JUNGLE,0.5,0.15,Draven,197.4,7.9,3.04,10.6,5.5,6.1,0.61,85,Aphelios,198.2,7.8,2.33,8.2,5.7,5.0,0.51,73,Kai'Sa,210.7,7.9,2.56,8.1,5.7,6.6,0.45,58,Jhin,199.4,7.8,3.16,6.1,4.2,7.2,0.44,32,Lee Sin,163.4,6.4,3.58,8.7,4.5,7.5,0.64,25,Ezreal,204.3,7.4,2.25,5.5,5.4,6.7,0.42,19,Ryze,180.2,7.4,1.9,7.3,7.1,6.2,0.42,19,Varus,1.0,1.0,0.0,1.0,Akali,1.0,1.0,0.0,1.0,Lee Sin,1.0,1.0,0.0,1.0,Kai'Sa,121,Gangplank,92,Rakan,61,Lee Sin,53,Twitch,31,Quinn,20,Draven,17,Aphelios,17,Akali,13,Ezreal,12,Xayah,11,Lucian,10,Jhin,10,,0,,0,,0
通尼兹 #einnu,vn,20,11,9,0.55,4.1,5.8,11.5,2.69,0.6,Lulu,0.67,4,2,4.89,Rell,1.0,3,0,2.83,Kassadin,0.0,0,3,2.04,0.0,0.0,0.25,0.05,0.7,SUPPORT,MID,0.7,0.25,LeBlanc,173.4,6.7,2.71,8.8,5.8,7.0,0.61,54,Lulu,24.9,1,3.92,2.1,4.4,15.3,0.61,44,Ahri,197.2,7.4,2.69,6.2,5.5,8.7,0.53,43,Orianna,185.1,7.3,3.07,6.6,5.5,10.3,0.63,32,Karma,30.4,1.3,2.5,3.1,6.5,13.2,0.71,31,Rell,26,1,2.52,1.8,7.0,16.0,0.6,25,Janna,25.2,1,3.1,1.9,4.9,13.2,0.43,14,Lulu,2.0,1.0,1.0,0.5,Caitlyn,1.0,0.0,1.0,0.0,Karma,1.0,0.0,1.0,0.0,Janna,70,Lulu,36,Nami,26,LeBlanc,25,Orianna,24,Ahri,21,Jinx,20,Lux,19,Soraka,15,Yuumi,15,Rell,15,Karma,14,Kai'Sa,13,Caitlyn,12,Sona,11,Riven,10
